Emotions,Path
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-166.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-167.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-168.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-169.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-17.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-170.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-171.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-172.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-173.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-174.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-175.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-176.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-177.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-178.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-179.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-18.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-180.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-181.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-182.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-183.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-184.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-185.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-186.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-187.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-188.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-189.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-19.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-190.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-191.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-192.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-193.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-194.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-195.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-196.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-197.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-198.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-199.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-2.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-20.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-200.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-201.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-202.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-203.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-204.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-205.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-206.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-207.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-208.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-209.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-21.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-210.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-211.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-212.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-213.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-214.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-215.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-216.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-217.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-218.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-219.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-22.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-220.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-221.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-222.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-223.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-224.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-225.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-226.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-227.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-228.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-229.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-23.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-230.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-231.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-232.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-233.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-234.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-235.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-236.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-237.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-238.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-239.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-24.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-240.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-241.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-242.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-243.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-244.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-245.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-246.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-247.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-248.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-249.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-25.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-250.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-251.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-252.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-253.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-254.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-255.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-256.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-257.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-258.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-259.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-26.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-260.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-261.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-262.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-263.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-264.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-265.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-266.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-267.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-268.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-269.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-27.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-270.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-271.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-272.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-273.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-274.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-275.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-276.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-277.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-278.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-279.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-28.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-280.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-281.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-282.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-283.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-284.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-285.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-286.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-287.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-288.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-289.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-29.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-290.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-291.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-292.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-293.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-294.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-295.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-296.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-297.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-298.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-299.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-3.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-30.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-300.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-301.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-302.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-303.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-304.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-305.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-306.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-307.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-308.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-309.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-31.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-310.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-311.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-312.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-313.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-314.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-315.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-316.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-317.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-318.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-319.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-32.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-320.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-321.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-322.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-323.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-324.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-325.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-326.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-327.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-328.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-329.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-33.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-330.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-331.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-332.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-333.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-334.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-335.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-336.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-337.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-338.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-339.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-34.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-340.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-341.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-342.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-343.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-344.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-345.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-346.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-347.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-348.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-35.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-36.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-37.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-38.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-39.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-4.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-40.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-41.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-42.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-43.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-44.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-45.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-46.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-47.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-48.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-49.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-5.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-50.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-51.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-52.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-53.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-54.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-55.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-56.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-57.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-58.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-59.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-6.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-60.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-61.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-62.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-63.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-64.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-65.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-66.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-67.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-68.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-69.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-7.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-70.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-71.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-72.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-73.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-74.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-75.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-76.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-77.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-78.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-79.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-8.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-80.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-81.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-82.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-83.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-84.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-85.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-86.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-87.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-88.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-89.wav
calm,/mnt/d/Datasets/SpeechEmotionRecognition/IndianAccentEnglishSER/calm/Calm-9.wav
